filename,speaker,title,date,url,,
dcrau001659001,"LaRocca-Pitts, Elizabeth","""Ten Commandments Are Too Many?  How About One?""",5/28/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001659001.mp3,,
dcrau001660001,"Schmit, Clayton J.",Sermon Untitled,6/4/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001660001.mp3,,
dcrau001661001,"Willimon, William H.","""Our Advocate""",6/11/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001661001.mp3,,
dcrau001662001,"Wainwright, Geoffrey","""Seen One, Seen 'Em All""",6/18/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001662001.mp3,,
dcrau001663001,"Ritchie, B. Maurice ",Sermon Untitled,6/25/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001663001.mp3,,
dcrau001664001,"Smith, Charles Michael","""Desperate People""",7/2/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001664001.mp3,,
dcrau001665001,"Copeland, Jennifer E.","""Christian First Aid""",7/9/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001665001.mp3,,
dcrau001666001,"Bargeron, Kristen",Sermon Untitled,7/16/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001666001.mp3,,
dcrau001667001,"Willimon, William H.","""Christ, the Cornerstone""",7/23/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001667001.mp3,,
dcrau001668001,"Willimon, William H.","""To Tell the Truth""",7/30/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001668001.mp3,,
dcrau001669001,"King, Carl",Sermon Untitled,8/6/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001669001.mp3,,
dcrau001670001,"Jones, John Mark","""The Fall of the House of David""",8/13/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001670001.mp3,,
dcrau001671001,"Willimon, William H.","""Projection""",8/20/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001671001.mp3,,
dcrau001672001,"Willimon, William H.","""Paying Attention to God""",8/27/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001672001.mp3,,
dcrau001673001,"Willimon, William H.","""The Revolutionary""",9/3/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001673001.mp3,,
dcrau001674001,"Willimon, William H.","""The Victorious Healer""",9/10/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001674001.mp3,,
dcrau001675001,"Willimon, William H.","""The Journey with Jesus""",9/17/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001675001.mp3,,
dcrau001676001,"Fant, Clyde","""When Faith Lives in Egypt""",9/24/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001676001.mp3,,
dcrau001677001,"Willimon, William H.","""Hell, No""",10/1/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001677001.mp3,,
dcrau001678001,"Jones, L. Gregory","""We Do See Jesus""",10/8/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001678001.mp3,,
dcrau001679001,"Hays, Richard B.","""Naked and Laid Bare""",10/15/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001679001.mp3,,
dcrau001680001,"Willimon, William H.","""Christianity: Following Jesus""",10/22/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001680001.mp3,,
dcrau001681001,"Willimon, William H.","""Honored Parents""",10/29/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001681001.mp3,,
dcrau001682001,"Mosley, Albert D.","""Timing: It's Everything""",11/5/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001682001.mp3,,
dcrau001683001,"Lischer, Richard","""Ruth 1 - 4: Counterstory""",11/12/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001683001.mp3,,
dcrau001684001,"Willimon, William H.","""Is Now the Time?""",11/19/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001684001.mp3,,
dcrau001685001,"Willimon, William H.","""Overwhelmed""",11/26/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001685001.mp3,,
dcrau001686001,"Willimon, William H.","""The Blessedness of Being a Burden""",12/3/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001686001.mp3,,
dcrau001687001,"Mosley, Albert D.",Sermon Untitled,12/10/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001687001.mp3,,
dcrau001688001,"Willimon, William H.","""Come, Hear John Preach""",12/17/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001688001.mp3,,
dcrau001689001,"Willimon, William H.","""God's Greatest Mystery""",12/24/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001689001.mp3,,
dcrau001690001,"Adams, Joanna","""Clarity about Your Calling""",12/31/00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001690001.mp3,,
dcrau001691001,"Berry, Steven E.","""Join the Everlasting Song""",1/7/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001691001.mp3,,
dcrau001691002,"Berry, Steven E.","""Join the Everlasting Song""",1/7/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001691002.mp3,,
dcrau001692001,"Joseph, James A.","""The Ministry of Reconciliation""",1/14/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001692001.mp3,,
dcrau001693001,"Willimon, William H.","""Made, Not Born""",1/21/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001693001.mp3,,
dcrau001694001,"Copeland, Jennifer E.","""Raising Prophets""",1/28/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001694001.mp3,,
dcrau001695001,"Taylor, Barbara Brown","""Into the Deep""""",2/4/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001695001.mp3,,
dcrau001696001,"Willimon, William H.","""Being Blessed and Cursed by Jesus""",2/11/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001696001.mp3,,
dcrau001697001,"Williams, III, Stanley A.",Sermon Untitled,2/18/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001697001.mp3,,
dcrau001698001,"Jones, L. Gregory","""Reflected Glory""",2/25/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001698001.mp3,,
dcrau001699001,"Willimon, William H.","""Temptations""",3/4/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001699001.mp3,,
dcrau001700001,"Tucker, Karen Westerfield",Sermon Untitled,3/11/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001700001.mp3,,
dcrau001701001,"Campolo, Anthony","""A Psychology for Christians""",3/18/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001701001.mp3,,
dcrau001702001,"Willimon, William H.","""New Creation""",3/25/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001702001.mp3,,
dcrau001703001,"Gomes, Peter J.","""The Virtue of Waste""",4/1/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001703001.mp3,,
dcrau001704001,"Willimon, William H.","""The Last Temptation of Christ""",4/8/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001704001.mp3,,
dcrau001705001,"Willimon, William H.","""Thy Kingdom Come"" Easter Service 9:00 am",4/15/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001705001.mp3,,
dcrau001706001,"Willimon, William H.","""Thy Kingdom Come"" Easter Service 11:00 am",4/15/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001706001.mp3,,
dcrau001707001,"Willimon, William H.","""Our Failure, God's Success"" 9:00 am",4/22/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001707001.mp3,,
dcrau001708001,"Willimon, William H.","""Our Failure, God's Success"" 11:00 am",4/22/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001708001.mp3,,
dcrau001709001,"Willimon, William H.","""While Journeying, Suddenly a Light from Heaven""",4/29/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001709001.mp3,,
dcrau001710001,"Willimon, William H.","""Where Is the Holy Land?""",5/6/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001710001.mp3,,
dcrau001711001,"Ferree-Clark, Nancy A.","""A Church without Walls""",5/13/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001711001.mp3,,
dcrau001712001,"Jones, L. Gregory","""Homecoming""",5/20/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001712001.mp3,,
dcrau001713001,"Mosley, Albert D.","""Spiritually Speaking""",5/27/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001713001.mp3,,
dcrau001714001,"Mosley, Albert D.","""Receive ItÄAnd Believe It""",6/3/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001714001.mp3,,
dcrau001715001,"Mosley, Albert D.","""The Work of the Holy Spirit""",6/10/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001715001.mp3,,
dcrau001716001,"Willimon, William H.","""A Real Prophet""",6/17/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001716001.mp3,,
dcrau001717001,"Ferree-Clark, Nancy A.","""Listening to God""",6/24/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001717001.mp3,,
dcrau001718001,"Willimon, William H.","""Flag and Cross, Cross and Flag""",7/1/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001718001.mp3,,
dcrau001719001,"Willimon, William H.","""Healed, By the Wrong People""",7/8/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001719001.mp3,,
dcrau001720001,"Langford, Sally O.","""Uncomfortable Grace""",7/15/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001720001.mp3,,
dcrau001721001,"LaRocca-Pitts, Elizabeth","""When Summer Ends""",7/22/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001721001.mp3,,
dcrau001722001,"De Vries, Nancy","""When God Seems beyond Reach""",7/29/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001722001.mp3,,
dcrau001723001,"Kammerer, Charlene P.","""Do You Want to Be Whole?""",8/5/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001723001.mp3,,
dcrau001724001,"Willimon, William H.","""How to Do Prayer Right""",8/12/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001724001.mp3,,
dcrau001725001,"Willimon, William H.","""Surrounded by a Great Crowd of Witnesses""",8/19/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001725001.mp3,,
dcrau001726001,"Willimon, William H.","""Christian Leadership 101""",8/26/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001726001.mp3,,
dcrau001727001,"Willimon, William H.","""Let's Play 'Get the Guests'""",9/2/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001727001.mp3,,
dcrau001728001,"Willimon, William H.","""Spin City Jesus""",9/9/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001728001.mp3,,
dcrau001729001,"Willimon, William H.","""God Said, ""Light!""""",9/16/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001729001.mp3,,
dcrau001730001,"Mosley, Albert D.","""Citizens of a Different Nation""",9/23/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001730001.mp3,,
dcrau001731001,"Long, Thomas G.","""Singing in Jail""",9/30/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001731001.mp3,,
dcrau001733001,"Carder, Kenneth L.","""Finding Peace in Enemy Territory""",10/14/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001733001.mp3,,
dcrau001734001,"Mosley, Albert D.","""An Unfavorable Time""",10/21/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001734001.mp3,,
dcrau001735001,"Willimon, William H.","""A Parable of Parents at Prayer""",10/28/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001735001.mp3,,
dcrau001736001,"Mosley, Albert D.","""A New World Order""",11/4/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001736001.mp3,,
dcrau001737001,"Jennings, Willie J.","""A Request to Remember""",11/11/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001737001.mp3,,
dcrau001738001,"Taylor, Barbara Brown","""A Prophecy for the Terrified""",11/18/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001738001.mp3,,
dcrau001739001,"Mosley, Albert D.","""A Paradoxical Kingdom""",11/25/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001739001.mp3,,
dcrau001740001,"Jones, L. Gregory","""Watching and Waiting""",12/2/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001740001.mp3,,
dcrau001741001,"Avram, Wesley","""No Wilder Peace""",12/9/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001741001.mp3,,
dcrau001742001,"Mosley, Albert D.","""Look No Further""",12/16/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001742001.mp3,,
dcrau001743001,"Willimon, William H.","""The Second Disciple""",12/23/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001743001.mp3,,
dcrau001744001,"Copeland, Jennifer E.","""Can We Go Back to Egypt?""",12/30/01,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001744001.mp3,,
dcrau001745001,"Lloyd, III, Samuel T.","""Who Were These Magi?""",1/6/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001745001.mp3,,
dcrau001746001,"Willimon, William H.","""The Call""",1/13/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001746001.mp3,,
dcrau001747001,"Lischer, Richard",Sermon Untitled,1/20/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001747001.mp3,,
dcrau001748001,"Gomes, Peter J.","""There Is a Plan!""",1/27/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001748001.mp3,,
dcrau001749001,"Willimon, William H.","""The Real World""",2/3/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001749001.mp3,,
dcrau001750001,"Mosley, Albert D.","""Changed: Inside and Out""",2/10/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001750001.mp3,,
dcrau001751001,"Ragsdale, George",Sermon Untitled,2/17/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001751001.mp3,,
dcrau001752001,"Lischer, Richard","""Interview with Jesus""",2/24/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001752001.mp3,,
dcrau001753001,"Willimon, William H.","""Ordinary Revelation""",3/3/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001753001.mp3,,
dcrau001754001,"Willimon, William H.","""All I Know IsÄ""",3/10/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001754001.mp3,,
dcrau001755001,"Willimon, William H.","""The Downside of a Resurrection""",3/17/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001755001.mp3,,
dcrau001756001,"Willimon, William H.","""Palm/Passion Peculiarity""",3/24/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001756001.mp3,,
dcrau001757001,"Willimon, William H.","""Vindication""",3/31/02,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001757001.mp3,,
dcrau001759001,"Willimon, William H.","""Failure"" Easter Service",4/3/88,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001759001.mp3,,
dcrau001761001,[not listed],Lenten Meditation and Music,1997-00-00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001761001.mp3,,
dcrau001761002,[not listed],Lenten Meditation and Music,1997-00-00,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001761002.mp3,,
dcrau001763001,"Kammerer, Charlene P.","""What Does It Mean to Repent?""",1/24/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001763001.mp3,,
dcrau001763002,"Kammerer, Charlene P.","""What Does It Mean to Repent?""",1/24/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001763002.mp3,,
dcrau001765001,"Nelson, Kenneth L.",Duke Chapel Choir - conducted by Kenneth L. Nelson,11/4/98,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001765001.mp3,,
dcrau001766001,"Nelson, Kenneth L.",Lenten Meditation and Music - conducted by Kenneth L. Nelson,2/1/99,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001766001.mp3,,
dcrau001767001,"Willimon, William H.",Lenten Meditation,2/1/99,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001767001.mp3,,
dcrau001768001,"Sittler, Joseph","""The Faith Situation""",2/13/55,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001768001.mp3,,
dcrau001769001,"Tillich, Paul","""Be Strong""",3/13/55,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001769001.mp3,,
dcrau001770001,"Hickman, Frank S. ","""Out of the Depths""",2/12/56,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001770001.mp3,,
dcrau001771001,"Phillips, James H. ","""Power to Become""",9/30/56,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001771001.mp3,,
dcrau001771002,"Cushman, Robert E. ",Holy Communion,10/7/56,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001771002.mp3,,
dcrau001772001,"Niebuhr, H. Richard ","""The Hope of Glory""",2/3/57,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001772001.mp3,,
dcrau002042001,"Cleland, James T.","""Long Day's Journey Into Light""",2/10/57,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau002042001.mp3,,
dcrau001773001,"Phillips, James H. ","""Profiles in Courage""",5/19/57,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001773001.mp3,,
dcrau002043001,"Cleland, James T.","""Jack Coombs' Sermon""",5/26/57,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau002043001.mp3,,
dcrau001774001,"Tillich, Paul","""The Flight From God""",11/17/57,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001774001.mp3,,
dcrau001775001,"Cleland, James T.","""Triple Advent""",12/8/57,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001775001.mp3,,
dcrau001776001,"Lacy, Creighton","""Fear Not, Only Believe""",2/2/58,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001776001.mp3,,
dcrau001777001,"Chappell, Clovis G. ","""Road to Greatness""",2/9/58,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001777001.mp3,,
dcrau001778001,"Cleland, James T.","""Let Us Pray""",2/16/58,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001778001.mp3,,
dcrau001779001,"Wilkinson, Howard C. ","""The Tower of Babel""",2/23/58,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001779001.mp3,,
dcrau001780001,"Scherer, Paul","""They That Wait for the Lord""",5/10/59,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001780001.mp3,,
dcrau001781001,"Wilkinson, Howard C. ","""When the Cure Is a Disease""",5/31/59,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001781001.mp3,,
dcrau001782001,"Steimle, Edmund A. ","""As it was in the Beginning""",1/10/60,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001782001.mp3,,
dcrau001783001,"Farmer, Herbert Henry ","""Sharpen in Iniquity""",7/9/61,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001783001.mp3,,
dcrau001784001,"Sittler, Joseph","""The Care of the Earth""",1/14/62,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001784001.mp3,,
dcrau001785001,"Niem_ller, Martin","""Human Weakness and Divine Strength""",2/24/63,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001785001.mp3,,
dcrau001786001,"Mays, Benjamin","""In But Not of the World""",11/8/64,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001786001.mp3,,
dcrau001787001,"Read, David H. C. ","""Whose God Is Dead?""",11/14/65,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001787001.mp3,,
dcrau001788001,"Coffin, Jr., William Sloan ","""Burdened with Erudition and Paralyzed with Indecision:  A Sermon on Learned Paralytics""",3/12/67,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001788001.mp3,,
dcrau001789001,"Crawford, Evans E. ","""A Message for the Left Hand""",5/7/67,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001789001.mp3,,
dcrau001790001,"Moltmann, D. Jôrgen",Communion Meditation,10/1/67,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001790001.mp3,,
dcrau001791001,"Marney, Carlyle","""The God of this Twilight""",10/8/67,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001791001.mp3,,
dcrau001792001,"Niem_ller, Martin",Sermon Untitled,5/12/68,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001792001.mp3,,
dcrau001793001,"Ingram, O. Kelly ","""A Christian Sermon""",12/21/69,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001793001.mp3,,
dcrau001794001,"Lawson, Jr., James M. ",Sermon Untitled,2/21/71,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001794001.mp3,,
dcrau001795001,"Steimle, Edmund A. ","""Address Not Known""",3/7/71,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001795001.mp3,,
dcrau001796001,"Young, Robert T. ",Communion Meditation,1/30/72,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001796001.mp3,,
dcrau001797001,"Cousin, Philip R. ","""Post-Easter Reflections""",4/9/72,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001797001.mp3,,
dcrau001798001,"Marney, Carlyle","""Our Present Higher Good""",11/5/72,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001798001.mp3,,
dcrau001799001,"Austin, Lucy","""The Christ Expected""",12/24/72,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001799001.mp3,,
dcrau001800001,"Skinner, Tom",Sermon Untitled,2/25/73,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001800001.mp3,,
dcrau001801001,"Proctor, Samuel","""Personhood in the Computer Age""",3/4/73,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001801001.mp3,,
dcrau001802001,"Young, Robert T.","""The Earnest Desire of Christ""",7/1/73,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001802001.mp3,,
dcrau001803001,"Graham, Billy","""Finding Answers""",9/23/73,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001803001.mp3,,
dcrau001804001,"Russell, Letty","""The Impossible Reality""",3/31/74,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001804001.mp3,,
dcrau001805001,"Crotwell, Helen G. ","""No More and Not Yet""",6/2/74,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001805001.mp3,,
dcrau001806001,"Wilson, Martha M. ","""Can We Still Call God a Father?""",6/16/74,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001806001.mp3,,
dcrau001807001,"Newsome, Clarence G. ","""A Foundation of Truth""",7/21/74,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001807001.mp3,,
dcrau001808001,"Bethea, Joseph B. ","""But If Not""",9/8/74,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001808001.mp3,,
dcrau001809001,"Turner, William","""Fruits of the Resurrection""",3/30/75,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001809001.mp3,,
dcrau001810001,"Campbell, Earnest T. ","""What's the Story?""",5/11/75,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001810001.mp3,,
dcrau001811001,"Forsberg, Joan Bates ","""Reflections on International Women's Year""",9/7/75,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001811001.mp3,,
dcrau001812001,"Coffin, Jr., William Sloan","""Scared to Death""",10/12/75,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001812001.mp3,,
dcrau001813001,"Mays, Benjamin","""The Second Two Hundred Years""",1/11/76,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001813001.mp3,,
dcrau001813002,"Mays, Benjamin","""The Second Two Hundred Years""",1/11/76,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001813002.mp3,,
dcrau001814001,"Skinner, Tom",Sermon Untitled 11:00am,2/8/76,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001814001.mp3,,
dcrau001815001,"Skinner, Tom",Sermon Untitled 4:00pm,2/8/76,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001815001.mp3,,
dcrau001815002,"Skinner, Tom",Sermon Untitled 4:00pm,2/8/76,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001815002.mp3,,
dcrau001816001,"Turner, William","""Speech in a Mourning Land""",3/14/76,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001816001.mp3,,
dcrau001817001,"Kelly, Leontine","""The Character of Christian Waiting""",11/14/76,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001817001.mp3,,
dcrau001818001,"Campbell, Will","""That You May Have Life""",1/23/77,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001818001.mp3,,
dcrau001819001,"Campbell, Will","""The Least of These""",2/6/77,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001819001.mp3,,
dcrau001820001,"Cone, James H. ",Sermon Untitled,2/13/77,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001820001.mp3,,
dcrau001821001,"Stokes, Jeanette","""The Sustaining Presence of the Holy Spirit""",5/15/77,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001821001.mp3,,
dcrau001821002,"Stokes, Jeanette","""The Sustaining Presence of the Holy Spirit""",5/15/77,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001821002.mp3,,
dcrau001822001,"Forbes, James","""Let's Forgive Our Fathers""",6/19/77,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001822001.mp3,,
dcrau001823001,"Finney, Kathleen","""A Vision of Wholeness""",8/14/77,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001823001.mp3,,
dcrau001824001,"King, Sr., Martin Luther ",Sermon Untitled,10/9/77,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001824001.mp3,,
dcrau001825001,"Heyward, Carter","""The Enigmatic God""",11/20/77,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001825001.mp3,,
dcrau001826001,"Lincoln, C. Eric ","""The Dilemma and the Dream""",1/22/78,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001826001.mp3,,
